,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_test_error,std_test_error,delta
38,0.06179804801940918,6.504090300676871e-05,0.004174613952636718,8.18847004614942e-05,0.4,40,"{'learning_rate': 0.4, 'n_estimators': 40}",0.639751552795031,0.6211180124223602,0.593167701863354,0.6012461059190031,0.5919003115264797,0.6094367369052456,0.018410510108904894,58,-0.6094367369052456,0.018410510108904894,0.018410510108904894
39,0.07775020599365234,0.0002376816327405876,0.005020904541015625,5.6293125775705e-05,0.4,50,"{'learning_rate': 0.4, 'n_estimators': 50}",0.6366459627329193,0.6180124223602484,0.5900621118012422,0.5950155763239875,0.5825545171339563,0.6044581180704707,0.01997974391186045,72,-0.6044581180704707,0.01997974391186045,0.01997974391186045
40,0.0027495384216308593,2.570439784401631e-05,0.0009969234466552734,9.605162286387765e-06,0.5,1,"{'learning_rate': 0.5, 'n_estimators': 1}",0.6304347826086957,0.5993788819875776,0.6180124223602484,0.6105919003115264,0.6199376947040498,0.6156711363944195,0.010323629034080954,15,-0.6156711363944195,0.010323629034080954,0.010323629034080954
41,0.004275798797607422,1.4724929096694018e-05,0.0010952472686767579,4.105786684347012e-06,0.5,2,"{'learning_rate': 0.5, 'n_estimators': 2}",0.6304347826086957,0.5993788819875776,0.6180124223602484,0.6137071651090342,0.6199376947040498,0.6162941893539211,0.010089639748166755,10,-0.6162941893539211,0.010089639748166755,0.010089639748166755
42,0.008946895599365234,7.147214801569789e-05,0.00137481689453125,1.8268900438617062e-05,0.5,5,"{'learning_rate': 0.5, 'n_estimators': 5}",0.6335403726708074,0.5993788819875776,0.5993788819875776,0.6105919003115264,0.6105919003115264,0.6106963874538031,0.01247430443493025,55,-0.6106963874538031,0.01247430443493025,0.01247430443493025
43,0.016492223739624022,5.614635543145853e-05,0.0017628669738769531,1.9337495872887458e-05,0.5,10,"{'learning_rate': 0.5, 'n_estimators': 10}",0.6273291925465838,0.5993788819875776,0.6086956521739131,0.6137071651090342,0.5919003115264797,0.6082022406687176,0.012165463314809331,64,-0.6082022406687176,0.012165463314809331,0.012165463314809331
44,0.024082088470458986,0.00011886093740510731,0.0021761417388916015,3.970470433552034e-05,0.5,15,"{'learning_rate': 0.5, 'n_estimators': 15}",0.6490683229813664,0.6024844720496895,0.5962732919254659,0.6261682242990654,0.6137071651090342,0.6175402952729242,0.0187729263655289,7,-0.6175402952729242,0.0187729263655289,0.0187729263655289
45,0.03189520835876465,0.0006331897336674415,0.0025414943695068358,9.351845300393113e-06,0.5,20,"{'learning_rate': 0.5, 'n_estimators': 20}",0.6521739130434783,0.6086956521739131,0.6024844720496895,0.616822429906542,0.5981308411214953,0.6156614616590236,0.019307952593437126,33,-0.6156614616590236,0.019307952593437126,0.019307952593437126
46,0.03932442665100098,0.00011016234614735596,0.0029610633850097657,2.9724056470984805e-05,0.5,25,"{'learning_rate': 0.5, 'n_estimators': 25}",0.6428571428571429,0.6118012422360248,0.5869565217391305,0.6105919003115264,0.5919003115264797,0.6088214237340608,0.019671512699489056,61,-0.6088214237340608,0.019671512699489056,0.019671512699489056
47,0.04677748680114746,8.439950350045487e-05,0.003363180160522461,3.648455567900383e-05,0.5,30,"{'learning_rate': 0.5, 'n_estimators': 30}",0.6273291925465838,0.6118012422360248,0.593167701863354,0.6230529595015576,0.6043613707165109,0.6119424933728063,0.012411117096372075,52,-0.6119424933728063,0.012411117096372075,0.012411117096372075
48,0.06201229095458984,0.00012396964634151018,0.004103994369506836,1.0478055779796127e-05,0.5,40,"{'learning_rate': 0.5, 'n_estimators': 40}",0.6242236024844721,0.6055900621118012,0.5993788819875776,0.6074766355140186,0.5887850467289719,0.6050908457653683,0.011580234900656025,70,-0.6050908457653683,0.011580234900656025,0.011580234900656025
49,0.07720656394958496,0.00036756473265292994,0.004929828643798828,3.956811863036301e-05,0.5,50,"{'learning_rate': 0.5, 'n_estimators': 50}",0.6366459627329193,0.6086956521739131,0.5900621118012422,0.5950155763239875,0.5856697819314641,0.6032178169927053,0.01841591958868343,73,-0.6032178169927053,0.01841591958868343,0.01841591958868343
50,0.0027141571044921875,3.077982932813818e-05,0.00097503662109375,7.3215857382466256e-06,0.6,1,"{'learning_rate': 0.6, 'n_estimators': 1}",0.6304347826086957,0.5993788819875776,0.6180124223602484,0.6105919003115264,0.6199376947040498,0.6156711363944195,0.010323629034080954,15,-0.6156711363944195,0.010323629034080954,0.010323629034080954
