,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_test_error,std_test_error,delta
89,0.056308555603027347,0.00018678858806751942,0.005003833770751953,2.612858784815649e-05,0.9,50,"{'learning_rate': 0.9, 'n_estimators': 50}",0.62109375,0.6484375,0.6015625,0.60546875,0.596078431372549,0.6145281862745098,0.018886630437907833,32,-0.6145281862745098,0.018886630437907833,0.018886630437907833
90,0.0022371768951416015,2.1530451796157085e-05,0.0009500980377197266,1.898506650798494e-05,1.0,1,"{'learning_rate': 1.0, 'n_estimators': 1}",0.546875,0.5859375,0.5703125,0.55078125,0.5254901960784314,0.5558792892156863,0.02069965129623113,84,-0.5558792892156863,0.02069965129623113,0.02069965129623113
91,0.00338597297668457,3.112011874595558e-05,0.0010658740997314454,1.3060986706142812e-05,1.0,2,"{'learning_rate': 1.0, 'n_estimators': 2}",0.546875,0.5859375,0.5703125,0.55078125,0.5254901960784314,0.5558792892156863,0.02069965129623113,84,-0.5558792892156863,0.02069965129623113,0.02069965129623113
92,0.006792020797729492,3.984612899432037e-05,0.001341104507446289,2.7160888976165092e-05,1.0,5,"{'learning_rate': 1.0, 'n_estimators': 5}",0.609375,0.58203125,0.6015625,0.578125,0.5764705882352941,0.5895128676470588,0.013382504443227757,71,-0.5895128676470588,0.013382504443227757,0.013382504443227757
93,0.012224864959716798,3.706788658192518e-05,0.0017706871032714844,2.0009782608389455e-05,1.0,10,"{'learning_rate': 1.0, 'n_estimators': 10}",0.625,0.58203125,0.6015625,0.6015625,0.6039215686274509,0.6028155637254902,0.013627182350734332,57,-0.6028155637254902,0.013627182350734332,0.013627182350734332
94,0.01758465766906738,6.395088529891756e-05,0.002192258834838867,2.378456862133012e-05,1.0,15,"{'learning_rate': 1.0, 'n_estimators': 15}",0.6015625,0.61328125,0.59375,0.5859375,0.6039215686274509,0.5996905637254902,0.009279540511495113,63,-0.5996905637254902,0.009279540511495113,0.009279540511495113
95,0.022908115386962892,7.438852234328595e-05,0.0025836944580078123,3.229965526105812e-05,1.0,20,"{'learning_rate': 1.0, 'n_estimators': 20}",0.609375,0.5859375,0.61328125,0.57421875,0.592156862745098,0.5949938725490196,0.01458024160360132,67,-0.5949938725490196,0.01458024160360132,0.01458024160360132
96,0.028387689590454103,0.00018090598499010337,0.002987051010131836,5.09112939890124e-05,1.0,25,"{'learning_rate': 1.0, 'n_estimators': 25}",0.609375,0.59765625,0.62890625,0.6015625,0.5843137254901961,0.6043627450980392,0.014712497873709937,56,-0.6043627450980392,0.014712497873709937,0.014712497873709937
97,0.03310661315917969,0.0001240672558050685,0.0032721042633056642,2.1001632093049324e-05,1.0,30,"{'learning_rate': 1.0, 'n_estimators': 30}",0.60546875,0.61328125,0.6171875,0.60546875,0.5882352941176471,0.6059283088235294,0.009942839512936794,52,-0.6059283088235294,0.009942839512936794,0.009942839512936794
98,0.04370923042297363,6.257448110068375e-05,0.004081201553344726,2.1058394387131067e-05,1.0,40,"{'learning_rate': 1.0, 'n_estimators': 40}",0.60546875,0.640625,0.609375,0.59765625,0.596078431372549,0.6098406862745098,0.016154657590665176,45,-0.6098406862745098,0.016154657590665176,0.016154657590665176
99,0.0543973445892334,0.0002024962414243911,0.0048370838165283205,4.561898874565599e-05,1.0,50,"{'learning_rate': 1.0, 'n_estimators': 50}",0.6171875,0.6328125,0.59765625,0.6171875,0.6,0.6129687500000001,0.012899854650343937,39,-0.6129687500000001,0.012899854650343937,0.012899854650343937
